,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
11203,True,0.13730955123901367,40,1,1,1,1,1,0.9
11204,True,0.07114124298095703,34,0,0,0,0,0,0.0
11205,True,0.11013197898864746,33,2,2,2,2,2,1.2173913043478262
11206,True,0.4772021770477295,213,24,7,8,8,8,1.0246305418719213
11207,True,0.06546807289123535,24,0,0,0,0,0,0.0
11208,True,0.06773185729980469,26,0,0,0,0,0,0.0
11209,True,2.97603178024292,1153,164,9,9,9,12,1.2563429571303586
11210,True,0.12520051002502441,79,9,5,6,5,4,1.8115942028985508
11211,True,0.0996553897857666,27,0,0,0,0,0,0.0
11212,True,0.20259666442871094,106,16,6,6,6,5,0.9791666666666666
11213,True,0.08854937553405762,39,0,0,0,0,0,0.0
11214,True,0.3393106460571289,141,19,7,7,7,4,1.1374045801526718
11215,True,0.10515737533569336,52,4,4,2,4,3,0.5
11216,True,0.11434555053710938,36,1,1,1,1,1,0.34615384615384615
11217,True,0.06540775299072266,31,0,0,0,0,0,0.0
11218,True,0.08588814735412598,40,1,1,1,1,1,0.5
11219,True,0.5740680694580078,221,27,9,9,9,8,0.9620853080568721
11220,True,0.10216617584228516,36,0,0,0,0,0,0.0
11221,True,0.07461190223693848,32,0,0,0,0,0,0.0
11222,True,9.417562007904053,3246,484,9,9,9,16,1.2589616810877626
11223,True,0.16306447982788086,66,5,3,3,3,4,0.4107142857142857
11224,True,0.6488020420074463,226,36,9,9,9,10,1.5555555555555556
11225,True,0.10958147048950195,43,2,1,2,1,2,0.36363636363636365
11226,True,0.06755971908569336,31,0,0,0,0,0,0.0
11227,True,0.08946347236633301,43,2,2,2,2,2,0.5454545454545454
11228,True,0.08992862701416016,56,4,4,4,4,2,0.9565217391304348
11229,True,0.10021853446960449,35,0,0,0,0,0,0.0
11230,True,0.9466578960418701,419,57,9,9,9,6,1.215158924205379
11231,True,0.10432195663452148,36,0,0,0,0,0,0.0
11232,True,0.07744264602661133,38,0,0,0,0,0,0.0
11233,True,1.5895984172821045,621,88,9,9,9,9,1.2291325695581015
11234,True,1.3864026069641113,699,84,9,9,9,10,1.058055152394775
11235,True,0.9106383323669434,395,50,9,9,9,7,1.025974025974026
11236,True,1.2140190601348877,610,74,9,9,9,10,1.125
11237,True,0.20949864387512207,90,10,4,6,6,7,1.5375
11238,True,0.11547088623046875,45,0,0,0,0,0,0.0
11239,True,0.0611422061920166,24,0,0,0,0,0,0.0
11240,True,3.3844573497772217,1564,203,9,9,9,12,1.0926640926640927
11241,True,0.12212181091308594,51,1,1,1,1,1,0.14634146341463414
11242,True,0.19095110893249512,69,6,2,5,3,2,0.6610169491525424
11243,True,0.06830883026123047,31,0,0,0,0,0,0.0
11244,True,0.09995889663696289,26,0,0,0,0,0,0.0
11245,True,0.5203185081481934,310,33,8,9,8,5,0.9
11246,True,0.08381223678588867,38,0,0,0,0,0,0.0
11247,True,0.12807154655456543,42,2,1,2,2,1,0.71875
11248,True,0.08804202079772949,43,3,3,2,3,3,1.9090909090909092
11249,True,0.3621492385864258,201,25,8,7,9,4,1.0261780104712042
11250,True,0.18395304679870605,63,12,6,9,7,8,3.150943396226415
11251,True,0.6700069904327393,297,33,9,8,9,8,1.1428571428571428
11252,True,0.0777285099029541,22,0,0,0,0,0,0.0
11253,True,1.2930643558502197,540,72,9,9,9,7,1.3396226415094339
11254,True,0.19879865646362305,81,8,5,7,5,4,0.8450704225352113
11255,True,0.07845306396484375,36,0,0,0,0,0,0.0
11256,True,1.4382655620574951,557,73,9,9,9,9,1.2979890310786106
