,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
3884,True,0.08964037895202637,40,1,1,1,1,1,0.03333333333333333
3885,True,0.10560035705566406,35,0,0,0,0,0,0.0
3886,True,0.06395220756530762,27,0,0,0,0,0,0.0
3887,True,0.12487268447875977,36,0,0,0,0,0,0.0
3888,True,0.06205105781555176,30,0,0,0,0,0,0.0
3889,True,0.11415767669677734,39,1,1,1,1,1,0.2413793103448276
3890,True,0.13696670532226562,47,3,3,1,1,2,0.21621621621621623
3891,True,0.10300159454345703,34,1,1,1,1,1,0.375
3892,True,0.09423208236694336,40,0,0,0,0,0,0.0
3893,True,0.14636874198913574,36,0,0,0,0,0,0.0
3894,True,2.2007265090942383,662,89,9,6,6,9,1.3236196319018405
3895,True,0.14322495460510254,40,0,0,0,0,0,0.0
3896,True,0.0878303050994873,26,0,0,0,0,0,0.0
3897,True,0.20931196212768555,65,3,3,1,3,2,0.6
3898,True,0.1998579502105713,59,4,4,2,3,2,0.2857142857142857
3899,True,0.3045165538787842,147,13,8,5,6,6,1.2846715328467153
3900,True,0.07259368896484375,32,0,0,0,0,0,0.0
3901,True,0.06883692741394043,32,0,0,0,0,0,0.0
3902,True,0.06776022911071777,31,0,0,0,0,0,0.0
3903,True,0.13681530952453613,34,0,0,0,0,0,0.0
3904,True,0.12496805191040039,54,2,1,2,2,2,0.20454545454545456
3905,True,0.4150710105895996,131,18,6,4,6,5,1.56198347107438
3906,True,0.10114502906799316,34,0,0,0,0,0,0.0
3907,True,0.1272435188293457,42,0,0,0,0,0,0.0
3908,True,0.10143136978149414,43,3,2,1,2,2,0.8484848484848485
3909,True,0.2992262840270996,148,8,5,3,3,3,0.7028985507246377
3910,True,0.08591151237487793,40,2,2,1,2,1,0.03333333333333333
3911,True,0.10363650321960449,44,4,2,2,2,4,1.5294117647058822
3912,True,0.13602828979492188,37,0,0,0,0,0,0.0
3913,True,0.12471485137939453,55,3,2,1,2,3,0.4
3914,True,0.19476675987243652,85,7,6,5,5,3,0.8133333333333334
3915,True,0.11340904235839844,40,1,1,1,1,1,0.4
