,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
15354,True,0.14892315864562988,41,1,1,1,1,1,0.06451612903225806
15355,True,0.06174135208129883,28,0,0,0,0,0,0.0
15356,True,0.0958700180053711,39,3,2,2,1,2,1.1379310344827587
15357,True,0.12259435653686523,39,1,1,1,1,1,0.4827586206896552
15358,True,0.11703610420227051,47,0,0,0,0,0,0.0
15359,True,0.1460263729095459,47,2,2,2,2,2,1.3513513513513513
15360,True,0.20519495010375977,64,3,2,2,1,3,0.48148148148148145
15361,True,0.11490488052368164,47,1,1,1,1,1,0.43243243243243246
15362,True,0.1663818359375,50,4,4,3,3,4,2.325
15363,True,0.13322162628173828,34,0,0,0,0,0,0.0
15364,True,0.40439486503601074,82,14,8,5,6,7,3.1527777777777777
15365,True,0.5940415859222412,155,16,7,3,4,7,1.4206896551724137
15366,True,0.06009984016418457,25,0,0,0,0,0,0.0
15367,True,0.2178342342376709,63,6,3,5,2,3,1.3584905660377358
15368,True,0.06332111358642578,26,0,0,0,0,0,0.0
15369,True,1.8162493705749512,783,75,8,9,6,5,0.9327296248382924
15370,True,0.25657105445861816,74,5,2,2,1,2,0.5625
15371,True,0.4205362796783447,154,13,5,3,2,6,1.1319444444444444
15372,True,0.07973194122314453,32,1,1,1,1,1,0.5909090909090909
15373,True,0.07040596008300781,36,0,0,0,0,0,0.0
15374,True,0.971510648727417,311,34,9,3,3,7,0.9401993355481728
15375,True,0.1511859893798828,61,3,3,2,2,3,0.7058823529411765
15376,True,0.1142737865447998,34,2,2,1,1,2,1.5416666666666667
15377,True,0.18221092224121094,74,9,4,5,4,4,1.46875
15378,True,0.5061061382293701,145,12,5,4,3,5,0.8222222222222222
15379,True,0.29317307472229004,95,8,3,6,4,4,1.6352941176470588
15380,True,0.1067965030670166,51,4,3,4,3,2,0.5365853658536586
15381,True,0.20171427726745605,60,4,2,3,1,2,0.26
15382,True,0.10129237174987793,37,0,0,0,0,0,0.0
15383,True,0.09540462493896484,45,1,1,1,1,1,0.14285714285714285
15384,True,0.09272575378417969,29,0,0,0,0,0,0.0
15385,True,0.11028409004211426,35,0,0,0,0,0,0.0
15386,True,0.10878872871398926,39,0,0,0,0,0,0.0
15387,True,0.5073947906494141,171,18,6,8,6,5,1.1490683229813665
15388,True,0.07283973693847656,28,0,0,0,0,0,0.0
15389,True,0.09160375595092773,41,1,1,1,1,1,0.3548387096774194
15390,True,0.13936948776245117,41,1,1,1,1,1,0.03225806451612903
15391,True,0.14272427558898926,44,2,2,2,2,2,0.3235294117647059
15392,True,0.11239075660705566,45,2,1,2,2,2,0.5714285714285714
15393,True,0.09329366683959961,28,0,0,0,0,0,0.0
15394,True,0.12522220611572266,49,2,2,2,2,1,0.28205128205128205
15395,True,0.3160398006439209,101,7,3,4,2,4,0.5934065934065934
15396,True,0.10229110717773438,33,0,0,0,0,0,0.0
15397,True,0.06264352798461914,28,0,0,0,0,0,0.0
15398,True,0.12803983688354492,47,3,2,3,3,3,1.4054054054054055
15399,True,0.06321263313293457,25,0,0,0,0,0,0.0
15400,True,0.17335176467895508,48,2,1,2,2,2,0.5263157894736842
15401,True,0.14636921882629395,55,4,2,3,3,2,0.9555555555555556
15402,True,0.22396469116210938,66,3,3,2,2,2,0.9642857142857143
15403,True,0.2010948657989502,62,2,1,2,2,2,0.5384615384615384
15404,True,0.2903261184692383,65,8,3,4,3,8,1.7272727272727273
15405,True,0.33996152877807617,95,9,6,6,5,6,1.6235294117647059
15406,True,0.07522344589233398,35,1,1,1,1,1,0.56
15407,True,0.11788463592529297,33,0,0,0,0,0,0.0
15408,True,0.06962370872497559,36,0,0,0,0,0,0.0
15409,True,0.1427173614501953,38,0,0,0,0,0,0.0
15410,True,0.1713109016418457,53,3,3,3,2,2,0.3488372093023256
15411,True,0.07968878746032715,40,0,0,0,0,0,0.0
15412,True,0.18575668334960938,47,3,3,2,1,3,1.6216216216216217
15413,True,0.06604886054992676,30,0,0,0,0,0,0.0
15414,True,0.1209712028503418,46,0,0,0,0,0,0.0
15415,True,0.6434710025787354,229,27,5,8,5,8,1.2237442922374429
15416,True,0.06968045234680176,28,0,0,0,0,0,0.0
15417,True,0.17116427421569824,46,2,2,2,1,2,0.9444444444444444
15418,True,0.0718076229095459,32,0,0,0,0,0,0.0
15419,True,0.10540485382080078,44,1,1,1,1,1,0.14705882352941177
15420,True,0.3685624599456787,114,13,7,5,3,7,1.3557692307692308
15421,True,0.39063024520874023,106,6,3,3,1,3,0.75
15422,True,0.13508129119873047,36,0,0,0,0,0,0.0
15423,True,0.2946469783782959,86,8,4,5,4,3,0.7368421052631579
15424,True,0.07017064094543457,31,0,0,0,0,0,0.0
15425,True,0.17351651191711426,49,2,1,2,2,1,0.46153846153846156
15426,True,0.14029431343078613,47,1,1,1,1,1,0.05405405405405406
15427,True,0.15322613716125488,49,2,2,2,2,2,1.0769230769230769
15428,True,0.06504178047180176,32,0,0,0,0,0,0.0
15429,True,0.06538820266723633,35,0,0,0,0,0,0.0
15430,True,0.1071631908416748,30,0,0,0,0,0,0.0
15431,True,0.14078998565673828,38,0,0,0,0,0,0.0
15432,True,0.10787296295166016,33,1,1,1,1,1,0.2608695652173913
15433,True,0.05936241149902344,25,0,0,0,0,0,0.0
15434,True,0.06928133964538574,31,1,1,1,1,1,0.2857142857142857
15435,True,0.12862944602966309,36,1,1,1,1,1,0.34615384615384615
15436,True,0.11771488189697266,45,2,2,2,2,1,0.22857142857142856
15437,True,0.1634693145751953,46,3,3,3,3,3,1.75
15438,True,0.07695674896240234,39,1,1,1,1,1,0.13793103448275862
15439,True,0.06878137588500977,32,0,0,0,0,0,0.0
15440,True,0.33107614517211914,99,10,4,3,2,5,1.0224719101123596
15441,True,0.13216710090637207,38,0,0,0,0,0,0.0
15442,True,0.10607767105102539,42,2,2,2,1,2,0.46875
15443,True,0.07299470901489258,31,0,0,0,0,0,0.0
15444,True,0.5027565956115723,174,14,6,5,4,4,0.9390243902439024
15445,True,0.09052443504333496,24,0,0,0,0,0,0.0
15446,True,0.09290456771850586,37,0,0,0,0,0,0.0
15447,True,0.1542041301727295,42,1,1,1,1,1,0.03125
15448,True,0.07024216651916504,35,0,0,0,0,0,0.0
15449,True,0.14710235595703125,53,2,2,2,2,1,0.16279069767441862
15450,True,0.27307677268981934,72,3,3,2,2,1,0.7096774193548387
15451,True,0.07472610473632812,32,0,0,0,0,0,0.0
15452,True,0.10307121276855469,36,0,0,0,0,0,0.0
