,satisfied,time,n_iter,n_split,vis_row,vis_column,vis_block,max_depth,avg_depth
19847,True,0.25950193405151367,89,12,3,5,2,6,1.240506329113924
19848,True,0.09000730514526367,31,0,0,0,0,0,0.0
19849,True,0.10353255271911621,50,4,2,2,1,3,0.675
19850,True,0.11018490791320801,37,2,2,2,2,2,1.0
19851,True,0.34247565269470215,77,12,3,3,2,6,2.8805970149253732
19852,True,0.05589652061462402,22,0,0,0,0,0,0.0
19853,True,0.29050707817077637,112,8,3,5,2,6,1.4313725490196079
19854,True,0.05699443817138672,24,0,0,0,0,0,0.0
19855,True,0.7913038730621338,277,26,3,6,3,10,1.445692883895131
19856,True,0.14371943473815918,57,4,1,3,2,2,1.0638297872340425
19857,True,0.06337547302246094,31,0,0,0,0,0,0.0
19858,True,0.13756394386291504,40,0,0,0,0,0,0.0
19859,True,0.06006145477294922,24,0,0,0,0,0,0.0
19860,True,0.09943270683288574,38,4,2,1,1,4,2.392857142857143
19861,True,0.09996390342712402,30,0,0,0,0,0,0.0
19862,True,0.09921669960021973,37,2,2,2,2,2,1.3333333333333333
19863,True,0.09932398796081543,30,0,0,0,0,0,0.0
19864,True,0.0733804702758789,32,0,0,0,0,0,0.0
19865,True,0.06812596321105957,32,0,0,0,0,0,0.0
19866,True,0.516716718673706,138,20,3,3,1,6,1.1171875
19867,True,0.2815566062927246,74,4,1,3,2,2,1.15625
19868,True,0.0767817497253418,40,1,1,1,1,1,0.23333333333333334
19869,True,0.09039950370788574,28,0,0,0,0,0,0.0
19870,True,0.11806869506835938,45,2,1,2,1,1,0.7142857142857143
19871,True,0.1291508674621582,36,0,0,0,0,0,0.0
19872,True,0.07752704620361328,35,2,2,2,1,2,0.92
19873,True,0.8552651405334473,221,28,3,8,3,3,0.943127962085308
19874,True,0.05823516845703125,26,0,0,0,0,0,0.0
19875,True,0.27848005294799805,76,7,3,4,2,7,1.7727272727272727
19876,True,0.11066627502441406,37,0,0,0,0,0,0.0
19877,True,0.06898880004882812,31,0,0,0,0,0,0.0
19878,True,0.06166338920593262,25,0,0,0,0,0,0.0
19879,True,0.25490498542785645,63,8,3,3,2,8,1.6415094339622642
19880,True,0.183211088180542,60,6,2,2,1,5,0.86
19881,True,0.06937098503112793,30,0,0,0,0,0,0.0
19882,True,0.10918188095092773,41,0,0,0,0,0,0.0
19883,True,0.2317962646484375,101,11,3,5,2,6,1.098901098901099
